Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Traffic Situation
8:00:00 PM,5,Sunday,53,19,11,18,normal
8:15:00 PM,5,Sunday,82,8,17,29,high
8:30:00 PM,5,Sunday,91,24,18,29,high
8:45:00 PM,5,Sunday,102,6,14,35,high
9:00:00 PM,5,Sunday,109,6,15,18,normal
9:15:00 PM,5,Sunday,78,16,13,27,high
9:30:00 PM,5,Sunday,66,12,16,33,high
9:45:00 PM,5,Sunday,100,17,15,22,high
10:00:00 PM,5,Sunday,15,1,1,25,normal
10:15:00 PM,5,Sunday,16,1,0,33,normal
10:30:00 PM,5,Sunday,19,4,0,26,normal
10:45:00 PM,5,Sunday,10,0,1,34,normal
11:00:00 PM,5,Sunday,14,0,0,28,normal
11:15:00 PM,5,Sunday,13,2,0,22,normal
11:30:00 PM,5,Sunday,18,5,1,20,normal
11:45:00 PM,5,Sunday,18,4,0,18,normal
12:00:00 AM,6,Monday,11,3,0,26,normal
12:15:00 AM,6,Monday,13,1,0,24,normal
12:30:00 AM,6,Monday,19,5,1,15,normal
12:45:00 AM,6,Monday,11,3,1,28,normal
1:00:00 AM,6,Monday,11,1,1,40,normal
1:15:00 AM,6,Monday,18,4,1,28,normal
1:30:00 AM,6,Monday,15,2,1,16,normal
1:45:00 AM,6,Monday,20,0,0,27,normal
2:00:00 AM,6,Monday,14,5,0,17,normal
2:15:00 AM,6,Monday,11,3,1,10,low
2:30:00 AM,6,Monday,18,5,0,22,normal
2:45:00 AM,6,Monday,12,4,0,16,normal
3:00:00 AM,6,Monday,10,2,0,24,normal
3:15:00 AM,6,Monday,20,0,1,36,normal
3:30:00 AM,6,Monday,20,1,0,29,normal
3:45:00 AM,6,Monday,16,4,0,24,normal
4:00:00 AM,6,Monday,18,3,0,22,normal
4:15:00 AM,6,Monday,88,11,10,3,normal
4:30:00 AM,6,Monday,114,5,9,7,normal
4:45:00 AM,6,Monday,103,3,9,17,normal
5:00:00 AM,6,Monday,81,16,7,14,normal
5:15:00 AM,6,Monday,94,1,9,3,low
5:30:00 AM,6,Monday,56,11,9,15,normal
5:45:00 AM,6,Monday,80,16,5,10,low
6:00:00 AM,6,Monday,138,35,47,4,heavy
6:15:00 AM,6,Monday,123,27,22,4,heavy
6:30:00 AM,6,Monday,114,30,36,2,heavy
6:45:00 AM,6,Monday,122,30,37,2,heavy
7:00:00 AM,6,Monday,148,10,28,2,heavy
7:15:00 AM,6,Monday,127,38,48,0,heavy
7:30:00 AM,6,Monday,113,32,44,1,heavy
7:45:00 AM,6,Monday,131,26,40,1,heavy
8:00:00 AM,6,Monday,108,27,44,5,heavy
8:15:00 AM,6,Monday,109,19,49,3,heavy
8:30:00 AM,6,Monday,125,15,28,3,heavy
8:45:00 AM,6,Monday,139,30,35,4,heavy
9:00:00 AM,6,Monday,103,35,50,2,heavy
9:15:00 AM,6,Monday,64,13,40,12,high
9:30:00 AM,6,Monday,79,1,10,30,high
9:45:00 AM,6,Monday,50,2,7,14,normal
10:00:00 AM,6,Monday,84,18,18,28,high
10:15:00 AM,6,Monday,99,16,39,26,heavy
10:30:00 AM,6,Monday,42,3,27,18,normal
10:45:00 AM,6,Monday,53,2,29,24,normal
11:00:00 AM,6,Monday,63,10,8,28,normal
11:15:00 AM,6,Monday,24,8,3,20,normal
11:30:00 AM,6,Monday,46,8,6,26,normal
11:45:00 AM,6,Monday,20,7,8,26,normal
12:00:00 PM,6,Monday,41,8,7,27,normal
12:15:00 PM,6,Monday,44,5,3,28,normal
12:30:00 PM,6,Monday,33,6,14,28,normal
12:45:00 PM,6,Monday,30,9,7,25,normal
1:00:00 PM,6,Monday,68,7,5,25,normal
1:15:00 PM,6,Monday,28,29,26,5,normal
1:30:00 PM,6,Monday,96,20,14,18,normal
1:45:00 PM,6,Monday,24,15,26,13,normal
2:00:00 PM,6,Monday,70,21,32,18,high
2:15:00 PM,6,Monday,49,21,11,20,normal
2:30:00 PM,6,Monday,51,22,12,16,normal
2:45:00 PM,6,Monday,84,12,15,15,normal
3:00:00 PM,6,Monday,99,18,7,20,normal
3:15:00 PM,6,Monday,106,10,9,8,normal
3:30:00 PM,6,Monday,6,11,34,20,normal
3:45:00 PM,6,Monday,59,29,15,16,normal
4:00:00 PM,6,Monday,139,25,41,5,heavy
4:15:00 PM,6,Monday,109,12,49,6,heavy
4:30:00 PM,6,Monday,124,24,47,9,heavy
4:45:00 PM,6,Monday,135,29,39,7,heavy
5:00:00 PM,6,Monday,137,15,37,7,heavy
5:15:00 PM,6,Monday,119,28,46,9,heavy
5:30:00 PM,6,Monday,127,21,28,5,heavy
5:45:00 PM,6,Monday,109,37,44,9,heavy
6:00:00 PM,6,Monday,145,27,35,7,heavy
6:15:00 PM,6,Monday,133,36,28,6,heavy
6:30:00 PM,6,Monday,138,19,36,5,heavy
6:45:00 PM,6,Monday,73,5,20,10,normal
7:00:00 PM,6,Monday,83,11,14,33,high
7:15:00 PM,6,Monday,89,8,10,19,normal
7:30:00 PM,6,Monday,99,19,18,24,high
7:45:00 PM,6,Monday,54,17,14,8,low
8:00:00 PM,6,Monday,58,18,14,6,low
8:15:00 PM,6,Monday,56,16,12,9,low
8:30:00 PM,6,Monday,77,6,20,5,normal
8:45:00 PM,6,Monday,85,6,18,17,normal
9:00:00 PM,6,Monday,105,14,13,32,high
9:15:00 PM,6,Monday,96,21,11,24,high
9:30:00 PM,6,Monday,66,22,17,16,normal
9:45:00 PM,6,Monday,88,15,19,14,normal
10:00:00 PM,6,Monday,16,1,1,24,normal
10:15:00 PM,6,Monday,13,1,0,11,low
10:30:00 PM,6,Monday,13,5,1,23,normal
10:45:00 PM,6,Monday,19,5,0,37,normal
11:00:00 PM,6,Monday,19,1,0,31,normal
11:15:00 PM,6,Monday,11,5,0,19,normal
11:30:00 PM,6,Monday,18,3,0,32,normal
11:45:00 PM,6,Monday,17,1,1,38,normal
12:00:00 AM,7,Tuesday,17,3,0,20,normal
12:15:00 AM,7,Tuesday,18,4,1,19,normal
12:30:00 AM,7,Tuesday,19,3,0,24,normal
12:45:00 AM,7,Tuesday,16,3,0,15,normal
1:00:00 AM,7,Tuesday,12,5,1,21,normal
1:15:00 AM,7,Tuesday,17,3,0,36,normal
1:30:00 AM,7,Tuesday,19,4,1,21,normal
1:45:00 AM,7,Tuesday,13,5,0,20,normal
2:00:00 AM,7,Tuesday,14,0,1,37,normal
2:15:00 AM,7,Tuesday,14,5,0,39,normal
2:30:00 AM,7,Tuesday,13,1,0,19,normal
2:45:00 AM,7,Tuesday,18,5,1,25,normal
3:00:00 AM,7,Tuesday,15,1,1,15,normal
3:15:00 AM,7,Tuesday,19,2,0,30,normal
3:30:00 AM,7,Tuesday,18,2,1,27,normal
3:45:00 AM,7,Tuesday,13,1,0,38,normal
4:00:00 AM,7,Tuesday,19,2,0,32,normal
4:15:00 AM,7,Tuesday,116,0,1,9,normal
4:30:00 AM,7,Tuesday,60,12,8,15,normal
4:45:00 AM,7,Tuesday,82,15,0,19,normal
5:00:00 AM,7,Tuesday,67,23,7,3,low
5:15:00 AM,7,Tuesday,59,27,10,18,normal
5:30:00 AM,7,Tuesday,66,6,9,5,low
5:45:00 AM,7,Tuesday,120,10,3,16,normal
6:00:00 AM,7,Tuesday,121,22,30,0,heavy
6:15:00 AM,7,Tuesday,130,27,39,5,heavy
6:30:00 AM,7,Tuesday,139,31,44,3,heavy
6:45:00 AM,7,Tuesday,129,14,43,5,heavy
7:00:00 AM,7,Tuesday,131,28,43,5,heavy
7:15:00 AM,7,Tuesday,119,39,24,1,heavy
7:30:00 AM,7,Tuesday,142,25,34,5,heavy
7:45:00 AM,7,Tuesday,123,22,22,3,heavy
8:00:00 AM,7,Tuesday,106,19,38,4,normal
8:15:00 AM,7,Tuesday,115,39,20,2,heavy
8:30:00 AM,7,Tuesday,111,17,32,1,high
8:45:00 AM,7,Tuesday,144,26,50,3,normal
9:00:00 AM,7,Tuesday,126,31,48,2,heavy
9:15:00 AM,7,Tuesday,73,22,21,29,high
9:30:00 AM,7,Tuesday,28,7,25,18,normal
9:45:00 AM,7,Tuesday,31,10,40,9,normal
10:00:00 AM,7,Tuesday,51,14,33,14,high
10:15:00 AM,7,Tuesday,22,7,39,23,normal
10:30:00 AM,7,Tuesday,46,5,11,21,normal
10:45:00 AM,7,Tuesday,72,22,21,27,high
11:00:00 AM,7,Tuesday,70,5,5,29,normal
11:15:00 AM,7,Tuesday,28,9,9,24,normal
11:30:00 AM,7,Tuesday,44,5,11,23,normal
11:45:00 AM,7,Tuesday,27,6,13,30,normal
12:00:00 PM,7,Tuesday,20,6,6,23,normal
12:15:00 PM,7,Tuesday,29,7,3,28,normal
12:30:00 PM,7,Tuesday,20,6,5,27,normal
12:45:00 PM,7,Tuesday,65,9,15,22,normal
1:00:00 PM,7,Tuesday,36,5,6,20,normal
1:15:00 PM,7,Tuesday,99,21,21,6,normal
1:30:00 PM,7,Tuesday,101,21,34,18,heavy
1:45:00 PM,7,Tuesday,98,29,34,12,heavy
2:00:00 PM,7,,113,20,7,13,normal
2:15:00 PM,7,Tuesday,75,24,27,7,high
2:30:00 PM,7,Tuesday,71,21,38,11,high
2:45:00 PM,7,Tuesday,119,13,32,7,heavy
3:00:00 PM,7,Tuesday,114,11,39,13,heavy
3:15:00 PM,7,Tuesday,99,26,8,11,normal
3:30:00 PM,7,Tuesday,39,12,21,9,normal
3:45:00 PM,7,Tuesday,114,26,16,20,heavy
4:00:00 PM,7,Tuesday,120,32,39,9,heavy
4:15:00 PM,7,Tuesday,143,24,35,6,heavy
4:30:00 PM,7,Tuesday,121,28,21,5,heavy
4:45:00 PM,7,Tuesday,134,23,28,10,heavy
5:00:00 PM,7,Tuesday,103,13,37,10,high
5:15:00 PM,7,Tuesday,122,12,48,10,heavy
5:30:00 PM,7,Tuesday,145,39,23,6,heavy
5:45:00 PM,7,Tuesday,105,13,48,10,heavy
6:00:00 PM,7,Tuesday,144,13,40,10,heavy
6:15:00 PM,7,Tuesday,103,18,40,5,high
6:30:00 PM,7,Tuesday,120,15,34,8,heavy
6:45:00 PM,7,Tuesday,56,19,16,13,normal
7:00:00 PM,7,Tuesday,56,5,17,14,normal
7:15:00 PM,7,Tuesday,108,15,13,5,normal
7:30:00 PM,7,Tuesday,58,23,14,34,high
7:45:00 PM,7,Tuesday,58,13,11,33,high
8:00:00 PM,7,Tuesday,76,24,14,15,normal
8:15:00 PM,7,Tuesday,69,8,13,28,high
8:30:00 PM,7,Tuesday,54,9,12,10,low
8:45:00 PM,7,Tuesday,89,7,10,10,normal
9:00:00 PM,7,Tuesday,110,18,18,10,normal
9:15:00 PM,7,Tuesday,86,12,17,18,normal
9:30:00 PM,7,Tuesday,82,7,16,9,normal
9:45:00 PM,7,Tuesday,102,5,19,11,normal
10:00:00 PM,7,Tuesday,16,5,0,21,normal
10:15:00 PM,7,Tuesday,11,3,1,39,normal
10:30:00 PM,7,Tuesday,18,5,0,11,low
10:45:00 PM,7,Tuesday,12,0,1,32,normal
11:00:00 PM,7,Tuesday,15,4,1,39,normal
11:15:00 PM,7,Tuesday,15,4,0,26,normal
11:30:00 PM,7,Tuesday,13,1,0,30,normal
11:45:00 PM,7,Tuesday,12,3,0,28,normal
12:00:00 AM,8,Wednesday,17,2,1,20,normal
12:15:00 AM,8,Wednesday,14,5,1,33,normal
12:30:00 AM,8,Wednesday,16,3,1,11,low
12:45:00 AM,8,Wednesday,18,2,1,13,normal
1:00:00 AM,8,Wednesday,12,2,1,17,normal
1:15:00 AM,8,Wednesday,17,4,1,15,normal
1:30:00 AM,8,Wednesday,18,1,1,25,normal
1:45:00 AM,8,Wednesday,20,1,1,10,low
2:00:00 AM,8,Wednesday,15,1,0,21,normal
2:15:00 AM,8,Wednesday,11,3,1,34,normal
2:30:00 AM,8,Wednesday,19,0,1,13,normal
2:45:00 AM,8,Wednesday,10,3,0,14,normal
3:00:00 AM,8,Wednesday,17,5,1,17,normal
3:15:00 AM,8,Wednesday,16,1,0,11,low
3:30:00 AM,8,Wednesday,11,0,1,33,normal
3:45:00 AM,8,Wednesday,10,5,0,39,normal
4:00:00 AM,8,Wednesday,12,3,0,32,normal
4:15:00 AM,8,Wednesday,106,16,10,10,normal
4:30:00 AM,8,Wednesday,69,18,0,12,low
4:45:00 AM,8,Wednesday,103,26,6,12,normal
5:00:00 AM,8,Wednesday,99,25,6,6,normal
5:15:00 AM,8,Wednesday,85,9,4,11,low
5:30:00 AM,8,Wednesday,109,0,3,8,normal
5:45:00 AM,8,Wednesday,106,27,1,6,normal
6:00:00 AM,8,Wednesday,133,28,31,3,heavy
6:15:00 AM,8,Wednesday,108,39,34,5,heavy
6:30:00 AM,8,Wednesday,101,12,48,1,high
6:45:00 AM,8,Wednesday,145,11,29,1,heavy
7:00:00 AM,8,Wednesday,112,33,29,3,heavy
7:15:00 AM,8,Wednesday,111,18,32,4,high
7:30:00 AM,8,Wednesday,133,39,44,2,heavy
7:45:00 AM,8,Wednesday,115,34,37,5,heavy
8:00:00 AM,8,Wednesday,135,35,38,3,heavy
8:15:00 AM,8,Wednesday,142,40,28,3,heavy
8:30:00 AM,8,Wednesday,124,11,27,2,high
8:45:00 AM,8,Wednesday,122,29,31,5,heavy
9:00:00 AM,8,Wednesday,101,19,23,5,normal
9:15:00 AM,8,Wednesday,72,5,15,20,normal
9:30:00 AM,8,Wednesday,100,13,23,9,normal
9:45:00 AM,8,Wednesday,32,10,33,8,normal
10:00:00 AM,8,Wednesday,42,25,37,12,high
10:15:00 AM,8,Wednesday,81,25,40,20,high
10:30:00 AM,8,Wednesday,56,18,9,23,normal
10:45:00 AM,8,Wednesday,84,9,31,17,high
11:00:00 AM,8,Wednesday,36,9,8,28,normal
11:15:00 AM,8,Wednesday,32,5,11,27,normal
11:30:00 AM,8,Wednesday,26,7,15,27,normal
11:45:00 AM,8,Wednesday,34,5,5,22,normal
12:00:00 PM,8,Wednesday,66,9,6,30,normal
12:15:00 PM,8,Wednesday,69,10,4,24,normal
12:30:00 PM,8,Wednesday,44,7,9,20,normal
12:45:00 PM,8,Wednesday,58,10,5,27,normal
1:00:00 PM,8,Wednesday,27,6,14,30,normal
1:15:00 PM,8,Wednesday,19,21,25,15,normal
1:30:00 PM,8,Wednesday,39,15,30,8,normal
1:45:00 PM,8,Wednesday,109,21,10,12,normal
2:00:00 PM,8,Wednesday,93,10,9,15,normal
2:15:00 PM,8,Wednesday,73,16,12,11,normal
2:30:00 PM,8,Wednesday,111,150,29,16,heavy
2:45:00 PM,8,Wednesday,37,20,10,19,normal
3:00:00 PM,8,Wednesday,74,23,13,20,normal
3:15:00 PM,8,Wednesday,32,28,35,6,normal
3:30:00 PM,8,Wednesday,34,23,19,17,normal
3:45:00 PM,8,Wednesday,59,25,9,20,normal
4:00:00 PM,8,Wednesday,145,12,24,8,heavy
4:15:00 PM,8,Wednesday,118,17,28,8,heavy
4:30:00 PM,8,Wednesday,145,20,47,8,heavy
4:45:00 PM,8,Wednesday,140,25,46,10,heavy
5:00:00 PM,8,Wednesday,120,35,43,7,heavy
5:15:00 PM,8,Wednesday,126,24,31,7,heavy
5:30:00 PM,8,Wednesday,106,22,43,5,heavy
5:45:00 PM,8,Wednesday,137,40,28,9,heavy
6:00:00 PM,8,Wednesday,108,40,25,6,heavy
6:15:00 PM,8,Wednesday,135,15,50,6,heavy
6:30:00 PM,8,Wednesday,121,21,49,8,heavy
6:45:00 PM,8,Wednesday,59,6,20,6,normal
7:00:00 PM,8,Wednesday,59,13,18,27,high
7:15:00 PM,8,Wednesday,103,7,15,15,normal
7:30:00 PM,8,Wednesday,56,14,14,31,high
7:45:00 PM,8,Wednesday,106,23,12,9,normal
8:00:00 PM,8,Wednesday,109,5,16,17,normal
8:15:00 PM,8,Wednesday,110,5,20,11,normal
8:30:00 PM,8,Wednesday,86,15,15,23,high
8:45:00 PM,8,Wednesday,91,18,19,26,high
9:00:00 PM,8,Wednesday,99,19,15,28,high
9:15:00 PM,8,Wednesday,93,14,20,17,normal
9:30:00 PM,8,Wednesday,89,25,13,23,high
9:45:00 PM,8,Wednesday,107,15,12,24,high
10:00:00 PM,8,Wednesday,16,5,0,14,normal
10:15:00 PM,8,Wednesday,14,5,1,20,normal
10:30:00 PM,8,Wednesday,18,3,0,24,normal
10:45:00 PM,8,Wednesday,12,3,0,40,normal
11:00:00 PM,8,Wednesday,14,4,1,27,normal
11:15:00 PM,8,Wednesday,18,5,1,15,normal
11:30:00 PM,8,Wednesday,10,4,1,23,normal
11:45:00 PM,8,Wednesday,10,5,0,14,normal
12:00:00 AM,9,Thursday,14,3,0,28,normal
12:15:00 AM,9,Thursday,10,2,0,38,normal
12:30:00 AM,9,Thursday,19,0,0,32,normal
12:45:00 AM,9,Thursday,20,3,0,19,normal
1:00:00 AM,9,Thursday,18,3,0,14,normal
1:15:00 AM,9,Thursday,11,2,0,12,low
1:30:00 AM,9,Thursday,17,1,1,13,normal
1:45:00 AM,9,Thursday,10,0,1,36,normal
2:00:00 AM,9,Thursday,17,0,0,32,normal
2:15:00 AM,9,Thursday,20,5,1,22,normal
2:30:00 AM,9,Thursday,12,3,0,17,normal
2:45:00 AM,9,Thursday,13,0,0,31,normal
3:00:00 AM,9,Thursday,11,1,1,35,normal
3:15:00 AM,9,Thursday,18,2,0,19,normal
3:30:00 AM,9,Thursday,15,0,1,24,normal
3:45:00 AM,9,Thursday,14,3,0,25,normal
4:00:00 AM,9,Thursday,12,0,1,16,normal
4:15:00 AM,9,Thursday,85,24,5,5,normal
4:30:00 AM,9,Thursday,71,22,5,2,low
4:45:00 AM,9,Thursday,108,4,5,3,normal
5:00:00 AM,9,Thursday,63,29,5,15,normal
5:15:00 AM,9,Thursday,62,12,3,18,normal
5:30:00 AM,9,Thursday,118,15,3,11,normal
5:45:00 AM,9,Thursday,90,21,2,14,normal
6:00:00 AM,9,Thursday,141,30,31,1,heavy
6:15:00 AM,9,Thursday,126,31,33,2,heavy
6:30:00 AM,9,Thursday,112,26,30,4,heavy
6:45:00 AM,9,Thursday,112,12,38,4,high
7:00:00 AM,9,Thursday,144,14,33,4,heavy
7:15:00 AM,9,Thursday,127,13,36,1,heavy
7:30:00 AM,9,Thursday,146,200,44,5,heavy
7:45:00 AM,9,Thursday,146,22,26,4,heavy
8:00:00 AM,9,Thursday,101,10,48,5,high
8:15:00 AM,9,Thursday,104,19,24,4,normal
8:30:00 AM,9,Thursday,150,20,43,0,heavy
8:45:00 AM,9,Thursday,110,35,45,2,heavy
9:00:00 AM,9,Thursday,139,15,28,2,heavy
9:15:00 AM,9,Thursday,99,17,32,7,high
9:30:00 AM,9,Thursday,22,15,7,19,normal
9:45:00 AM,9,Thursday,11,12,21,24,normal
10:00:00 AM,9,Thursday,47,20,18,16,normal
10:15:00 AM,9,Thursday,54,1,35,26,high
10:30:00 AM,9,Thursday,26,16,13,16,normal
10:45:00 AM,9,Thursday,99,18,39,19,heavy
11:00:00 AM,9,Thursday,31,9,11,28,normal
11:15:00 AM,9,Thursday,24,8,13,23,normal
11:30:00 AM,9,Thursday,21,7,9,20,normal
11:45:00 AM,9,Thursday,60,10,5,25,normal
12:00:00 PM,9,Thursday,29,9,12,21,normal
12:15:00 PM,9,Thursday,37,7,14,28,normal
12:30:00 PM,9,Thursday,53,7,11,22,normal
12:45:00 PM,9,Thursday,35,5,15,25,normal
1:00:00 PM,9,Thursday,53,6,10,28,normal
1:15:00 PM,9,Thursday,114,18,17,8,normal
1:30:00 PM,9,Thursday,95,28,22,9,normal
1:45:00 PM,9,Thursday,62,23,38,19,high
2:00:00 PM,9,Thursday,70,28,12,12,normal
2:15:00 PM,9,Thursday,35,20,10,8,low
2:30:00 PM,9,Thursday,60,23,10,20,normal
2:45:00 PM,9,Thursday,40,22,25,9,normal
3:00:00 PM,9,Thursday,53,21,6,11,low
3:15:00 PM,9,Thursday,99,16,38,7,high
3:30:00 PM,9,Thursday,86,21,31,18,high
3:45:00 PM,9,Thursday,79,28,35,13,high
4:00:00 PM,9,Thursday,146,25,33,8,heavy
4:15:00 PM,9,Thrsday,116,24,-36,6,heavy
4:30:00 PM,9,Thursday,107,14,44,5,heavy
4:45:00 PM,9,Thursday,115,20,27,9,heavy
5:00:00 PM,9,Thursday,113,23,43,6,heavy
5:15:00 PM,9,Thursday,102,20,31,5,high
5:30:00 PM,9,Thursday,138,27,21,7,heavy
5:45:00 PM,9,Thursday,146,13,38,9,heavy
6:00:00 PM,9,Thursday,139,33,41,7,heavy
6:15:00 PM,9,Thursday,130,24,48,9,heavy
6:30:00 PM,9,Thursday,135,31,34,8,heavy
6:45:00 PM,9,Thursday,106,22,16,20,normal
7:00:00 PM,9,Thursday,109,23,14,26,heavy
7:15:00 PM,9,Thursday,108,24,19,10,normal
7:30:00 PM,9,Thursday,50,16,16,11,normal
7:45:00 PM,9,Thursday,102,22,17,10,normal
8:00:00 PM,9,Thursday,72,25,10,27,high
8:15:00 PM,9,Thursday,91,13,18,13,normal
8:30:00 PM,9,Thursday,67,19,11,8,low
8:45:00 PM,9,Thursday,61,14,10,5,low
9:00:00 PM,9,Thursday,107,13,14,28,high
9:15:00 PM,9,Thursday,91,5,12,34,high
9:30:00 PM,9,Thursday,106,18,13,27,high
9:45:00 PM,9,Thursday,107,14,10,18,normal
10:00:00 PM,9,Thursday,17,4,1,20,normal
10:15:00 PM,9,Thursday,11,4,1,30,normal
10:30:00 PM,9,Thursday,11,4,0,23,normal
10:45:00 PM,9,Thursday,16,3,1,36,normal
11:00:00 PM,9,Thursday,11,0,1,30,normal
11:15:00 PM,9,Thursday,15,4,1,25,normal
11:30:00 PM,9,Thursday,16,5,0,27,normal
11:45:00 PM,9,Thursday,14,100,1,15,normal
1:15:00 AM,10,Tuesday,44,0,5,4,low
